Date,FuzzedDescription,UnitsSold,PricePerUnitPounds,RevenuePounds,K-Means_Cluster,DBScan,HDBScan,Spectral-Cluster
2010-09-16,tea party birthday card,48,0.42,20.16,11,1,9,11
2010-09-16,tea time tea towels,12,2.95,35.4,9,0,-1,4
2010-09-16,toy tidy pink retrospot,1,2.1,2.1,6,2,5,6
2010-09-16,victorian glass hanging tlight,6,1.25,7.5,7,1,12,8
2010-09-16,victorian sewing box large,32,7.88,252.16,2,1,-1,11
2010-09-16,vintage heads and tails card game,39,1.25,48.75,11,1,9,11
2010-09-16,vintage snap cards,89,0.8200000000000001,72.98,11,1,-1,11
2010-09-16,vintage union jack bunting,8,8.5,68.0,11,1,-1,11
2010-09-16,vintage union jack cushion cover,4,4.95,19.8,11,1,9,11
2010-09-16,weekend bag vintage rose paisley,7,5.52,38.64,5,0,8,5
2010-09-16,white hanging heart tlight holder,31,2.95,91.45,7,1,12,8
2010-09-16,white spot red ceramic drawer knob,36,1.25,45.0,6,2,5,6
2010-09-16,white wood garden plant ladder,1,9.95,9.95,0,1,3,10
2010-09-16,wood 2 drawer cabinet white finish,4,5.95,23.8,0,1,3,10
2010-09-16,wooden box of dominoes,14,1.25,17.5,0,1,-1,10
2010-09-16,wooden frame antique white,16,2.95,47.2,0,1,3,10
2010-09-16,wooden picture frame white finish,22,2.55,56.1,0,1,3,10
2010-09-16,wooden school colouring set,37,1.65,61.05,0,1,3,10
2010-09-16,woodland charlotte bag,30,0.85,25.5,5,0,8,5
2010-09-16,world war 2 gliders asstd designs,48,0.21,10.08,11,1,9,11
2010-09-16,zinc metal heart decoration,24,1.25,30.0,7,1,12,8
2010-09-17,12 pencils small tube red spotty,1,1.28,1.28,3,0,7,7
2010-09-17,12 pencils tall tube posy,12,0.85,10.2,9,0,-1,7
2010-09-17,12 pencils tall tube woodland,72,0.65,46.8,9,0,-1,7
2010-09-17,3 stripey mice feltcraft,12,1.9500000000000002,23.4,12,1,10,2
2010-09-17,6 ribbons rustic charm,45,1.99,89.55,0,2,6,4
2010-09-17,60 teatime fairy cake cases,1,0.55,0.55,1,3,2,9
2010-09-17,airline bag vintage jet set red,2,4.25,8.5,5,0,8,5
2010-09-17,antique silver tea glass etched,9,1.88,16.92,0,1,-1,10
2010-09-17,assorted colour bird ornament,128,1.6099999999999999,206.08,7,1,-1,8
2010-09-17,bag 500g swirly marbles,84,0.84,70.56,5,0,8,5
2010-09-17,baking set 9 piece retrospot,6,4.95,29.7,6,2,5,6
2010-09-17,baking set spaceboy design,9,4.95,44.55,8,0,-1,1
2010-09-17,bathroom metal sign,12,0.55,6.6,4,4,0,0
2010-09-17,beware of the cat metal sign,60,1.57,94.2,4,4,0,0
2010-09-17,blue spotty cup,10,1.12,11.2,3,0,7,7
2010-09-17,box of 24 cocktail parasols,76,0.64,48.64,11,1,9,11
2010-09-17,charlotte bag pinkwhite spots,11,1.25,13.75,5,0,8,5
2010-09-17,charlotte bag suki design,30,0.85,25.5,5,0,8,5
2010-09-17,childs apron spaceboy design,8,1.9500000000000002,15.6,8,-1,-1,1
2010-09-17,chocolate this way metal sign,48,1.85,88.8,4,4,0,0
2010-09-17,cook with wine metal sign,50,1.82,91.0,4,4,0,0
2010-09-17,cream cupid hearts coat hanger,3,3.25,9.75,7,1,12,8
2010-09-17,cream heart card holder,12,3.95,47.4,2,1,11,2
2010-09-17,door mat 3 smiley cats,4,7.95,31.8,10,5,1,3
2010-09-17,door mat red spot,5,7.95,39.75,10,5,1,3
2010-09-17,door mat spotty home sweet home,2,7.95,15.9,10,5,1,3
2010-09-17,door mat union flag,5,7.95,39.75,10,5,1,3
2010-09-17,doormat hearts,14,7.55,105.7,10,5,1,3
2010-09-17,doormat union jack guns and roses,4,7.95,31.8,10,5,1,3
2010-09-17,doorstop retrospot heart,16,3.39,54.24,6,2,5,6
2010-09-17,edwardian parasol black,5,8.21,41.05,11,1,9,11
2010-09-17,edwardian parasol natural,8,8.21,65.68,11,1,9,11
2010-09-17,fancy font birthday card,111,0.42,46.62,11,1,-1,11
2010-09-17,feltcraft 6 flower friends,6,2.1,12.6,12,1,10,2
2010-09-17,feltcraft butterfly hearts,30,1.45,43.5,12,1,10,2
2010-09-17,feltcraft cushion owl,8,3.75,30.0,12,1,10,2
2010-09-17,feltcraft doll rosie,8,2.95,23.6,12,1,10,2
2010-09-17,four hook white lovebirds,15,2.1,31.5,7,1,-1,8
2010-09-17,gin tonic diet metal sign,60,1.98,118.8,4,4,0,0
2010-09-17,grand chocolatecandle,36,1.45,52.2,4,4,0,0
2010-09-17,hand over the chocolate sign,5,2.1,10.5,4,4,0,0
2010-09-17,hanging heart zinc tlight holder,109,1.27,138.43,7,1,12,8
2010-09-17,hanging metal star lantern,24,1.65,39.6,7,1,12,8
2010-09-17,heart filigree dove small,6,1.25,7.5,2,1,-1,2
2010-09-17,heart of wicker large,14,2.95,41.3,2,1,11,2
2010-09-17,hook 3 hanger magic garden,15,2.61,39.15,7,1,12,8
2010-09-17,hook 5 hanger magic toadstool,17,2.08,35.36,7,1,12,8
2010-09-17,hot baths metal sign,72,1.69,121.68,4,4,0,0
2010-09-17,hot water bottle tea and sympathy,2,6.21,12.42,12,1,-1,2
2010-09-17,im on holiday metal sign,12,2.1,25.2,4,4,0,0
2010-09-17,ivory hanging decoration heart,4,0.85,3.4,7,1,12,8
2010-09-17,jumbo bag baroque black white,11,3.08,33.88,5,0,8,5
2010-09-17,jumbo bag pink vintage paisley,1,4.21,4.21,5,0,8,5
2010-09-17,jumbo bag pink with white spots,17,2.7,45.9,5,0,8,5
2010-09-17,jumbo bag scandinavian paisley,2,3.08,6.16,5,0,8,5
2010-09-17,jumbo bag spaceboy design,110,1.8,198.0,5,0,8,5
2010-09-17,jumbo bag strawberry,15,1.9500000000000002,29.25,5,0,8,5
2010-09-17,jumbo bag toys,13,3.08,40.04,5,0,8,5
2010-09-17,jumbo shopper vintage red paisley,16,2.7,43.2,5,0,8,5
2010-09-17,jumbo storage bag skulls,62,2.52,156.24,5,0,8,5
2010-09-17,key fob shed,1,1.6600000000000001,1.6600000000000001,4,4,0,0
2010-09-17,ladies gentlemen metal sign,6,2.55,15.3,4,4,0,0
2010-09-17,large heart measuring spoons,20,1.17,23.4,2,1,11,2
2010-09-17,love building block word,15,7.43,111.45,2,1,11,8
2010-09-17,lovebird hanging decoration white,42,0.85,35.7,7,1,12,8
2010-09-17,lunch bag black skull,64,1.62,103.68,8,0,8,1
2010-09-17,lunch bag cars blue,10,1.65,16.5,8,0,8,1
2010-09-17,lunch bag red spotty,48,2.24,107.52,3,0,8,7
2010-09-17,lunchbag pink retrospot,1,1.65,1.65,6,2,5,6
2010-09-17,lunchbag suki design,30,1.65,49.5,8,0,8,1
2010-09-17,lunchbox with cutlery retrospot,1,2.55,2.55,6,2,5,6
2010-09-17,memo board cottage design,8,4.95,39.6,0,-1,-1,10
2010-09-17,memo board retrospot design,8,4.95,39.6,6,2,5,6
2010-09-17,metal sign take it or leave it,6,2.95,17.7,4,4,0,0
2010-09-17,mini cake stand hanging strawbery,13,2.5,32.5,7,1,12,8
2010-09-17,natural slate rectangle chalkboard,22,1.65,36.3,0,2,-1,10
2010-09-17,pack 20 english rose paper napkins,9,1.6600000000000001,14.94,9,2,6,4
2010-09-17,pack of 12 hearts design tissues,1,0.29,0.29,1,3,2,9
2010-09-17,pack of 6 birdy gift tags,12,1.25,15.0,1,3,2,9
2010-09-17,pack of 6 pannetone gift boxes,10,2.55,25.5,1,3,2,9
2010-09-17,pack of 60 mushroom cake cases,72,0.55,39.6,1,3,2,9
2010-09-17,pack of 60 pink paisley cake cases,24,0.55,13.2,1,3,2,9
2010-09-17,pack of 60 spaceboy cake cases,24,0.55,13.2,1,3,2,9
2010-09-17,pack of 72 retro spot cake cases,49,0.79,38.71,1,3,2,9
2010-09-17,pack of 72 skull cake cases,48,0.55,26.4,1,3,2,9
2010-09-17,paper bunting retro spots,7,2.95,20.65,0,2,6,4
2010-09-17,paper chain kit retro spot,6,2.95,17.7,0,2,6,4
2010-09-17,party metal sign,12,1.45,17.4,4,4,0,0
2010-09-17,pink 3 piece mini dots cutlery set,12,4.86,58.32,9,2,6,4
2010-09-17,pink blue felt craft trinket box,26,1.25,32.5,12,1,10,2
2010-09-17,pink doughnut trinket pot,1,3.36,3.36,2,1,11,2
2010-09-17,pink fairy cake childs apron,1,1.9500000000000002,1.9500000000000002,1,3,2,9
2010-09-17,plasters in tin circus parade,12,1.65,19.8,8,0,4,1
2010-09-17,plasters in tin skulls,12,1.65,19.8,8,0,4,1
2010-09-17,plasters in tin spaceboy,12,1.65,19.8,8,0,4,1
2010-09-17,plasters in tin vintage paisley,12,1.65,19.8,8,0,4,1
2010-09-17,plasters in tin woodland animals,13,1.65,21.45,8,0,4,1
2010-09-17,pottering in the shed metal sign,12,1.9500000000000002,23.4,4,4,0,0
2010-09-17,potting shed tea mug,6,1.25,7.5,6,2,5,6
2010-09-17,recycling bag retrospot,26,2.1,54.6,6,2,5,6
2010-09-17,red gingham rose jewellery box,9,1.65,14.85,2,1,-1,2
2010-09-17,red spot ceramic drawer knob,19,1.25,23.75,6,2,5,6
2010-09-17,red spotty biscuit tin,12,3.75,45.0,3,0,7,7
2010-09-17,red spotty bowl,17,2.73,46.41,3,0,7,7
2010-09-17,red spotty charlotte bag,21,1.12,23.52,5,0,8,5
2010-09-17,red spotty round cake tins,8,9.95,79.6,3,0,7,7
2010-09-17,red spotty shopper bag,3,1.25,3.75,3,0,8,7
2010-09-17,regency cakestand 3 tier,28,14.94,418.32,6,2,6,4
2010-09-17,retro spot cake stand,6,10.95,65.7,6,2,5,6
2010-09-17,retro spot large milk jug,13,4.95,64.35,6,2,5,6
2010-09-17,retro spot small milk jug,6,2.55,15.3,6,2,5,6
2010-09-17,retro spot storage jar,9,3.75,33.75,6,2,5,6
2010-09-17,retro spot sugar jam bowl,6,2.55,15.3,6,2,5,6
2010-09-17,retro spot tea set ceramic 11 pc,9,4.95,44.55,6,2,5,6
2010-09-17,retro spot traditional teapot,6,7.95,47.7,6,2,5,6
2010-09-17,rex cashcarry jumbo shopper,5,0.9500000000000001,4.75,5,0,8,5
2010-09-17,ribbon reel spots design,21,1.65,34.65,0,2,6,4
2010-09-17,scottie dog hot water bottle,4,4.95,19.8,12,1,-1,2
2010-09-17,set 12 retro white chalk sticks,2,0.42,0.84,0,2,-1,4
2010-09-17,set of 3 heart cookie cutters,24,1.25,30.0,2,1,11,2
2010-09-17,set of 36 paisley flower doilies,12,1.45,17.4,9,2,6,4
2010-09-17,set of 72 pink heart paper doilies,13,2.22,28.86,9,2,6,4
2010-09-17,set of 72 retro spot paper doilies,38,1.83,69.54,9,2,6,4
2010-09-17,set10 pink spotty party candles,145,1.43,207.35,3,0,7,7
2010-09-17,set2 red spotty tea towels,6,2.95,17.7,3,0,7,7
2010-09-17,set20 red spotty paper napkins,27,1.05,28.35,3,0,7,7
2010-09-17,set5 red spotty lid glass bowls,80,2.88,230.4,3,0,7,7
2010-09-17,set6 purple butterfly tlights,12,2.1,25.2,7,1,12,8
2010-09-17,set6 red spotty paper cups,13,0.75,9.75,3,0,7,7
2010-09-17,skull shoulder bag,10,1.65,16.5,8,0,8,1
2010-09-17,small glass heart trinket pot,1,4.21,4.21,2,1,11,2
2010-09-17,small popcorn holder,267,1.08,288.36,7,1,12,8
2010-09-17,space boy birthday card,24,0.42,10.08,11,1,-1,11
2010-09-17,strawberry ceramic trinket box,51,1.88,95.88,2,1,-1,2
2010-09-17,strawberry charlotte bag,11,1.25,13.75,5,0,8,5
2010-09-17,strawberry lunchbox with cutlery,6,2.55,15.3,9,2,6,4
2010-09-17,swallows greeting card,1,0.85,0.85,11,1,9,11
2010-09-17,sweetheart ceramic trinket box,4,2.51,10.04,2,1,11,2
2010-09-17,tea bag plate red spotty,36,0.85,30.6,3,0,7,7
2010-09-17,tea party birthday card,24,0.42,10.08,11,1,9,11
2010-09-17,toy tidy pink retrospot,23,2.1,48.3,6,2,5,6
2010-09-17,toy tidy spaceboy,23,2.1,48.3,8,0,8,1
2010-09-17,victorian glass hanging tlight,12,1.25,15.0,7,1,12,8
2010-09-17,victorian sewing box large,3,9.35,28.05,2,1,-1,11
2010-09-17,vintage heads and tails card game,1,2.51,2.51,11,1,9,11
2010-09-17,vintage snap cards,36,0.85,30.6,11,1,-1,11
2010-09-17,vintage union jack bunting,2,8.5,17.0,11,1,-1,11
2010-09-17,vintage union jack cushion cover,4,4.95,19.8,11,1,9,11
2010-09-17,weekend bag vintage rose paisley,10,5.52,55.2,5,0,8,5
2010-09-17,white hanging heart tlight holder,131,3.2,419.2,7,1,12,8
2010-09-17,wood 2 drawer cabinet white finish,6,5.95,35.7,0,1,3,10
2010-09-17,wood black board ant white finish,10,8.82,88.2,0,1,3,10
2010-09-17,wood s3 cabinet ant white finish,6,7.95,47.7,0,1,3,10
2010-09-17,wooden box of dominoes,24,1.25,30.0,0,1,-1,10
2010-09-17,wooden frame antique white,18,2.95,53.1,0,1,3,10
2010-09-17,wooden happy birthday garland,1,3.36,3.36,0,1,3,10
2010-09-17,wooden picture frame white finish,24,2.55,61.2,0,1,3,10
2010-09-17,wooden school colouring set,13,2.5,32.5,0,1,3,10
2010-09-17,woodland charlotte bag,130,0.81,105.3,5,0,8,5
2010-09-17,world war 2 gliders asstd designs,48,0.29,13.92,11,1,9,11
2010-09-17,zinc metal heart decoration,24,1.25,30.0,7,1,12,8
2010-09-19,12 pencils small tube red spotty,3,0.65,1.9500000000000002,3,0,7,7
2010-09-19,12 pencils tall tube posy,24,0.85,20.4,9,0,-1,7
2010-09-19,12 pencils tall tube woodland,28,0.78,21.84,9,0,-1,7
2010-09-19,3 stripey mice feltcraft,12,1.9500000000000002,23.4,12,1,10,2
2010-09-19,6 ribbons rustic charm,28,1.65,46.2,0,2,6,4
2010-09-19,60 teatime fairy cake cases,66,0.55,36.3,1,3,2,9
2010-09-19,72 sweetheart fairy cake cases,35,0.55,19.25,1,3,2,9
2010-09-19,airline bag vintage jet set red,1,4.25,4.25,5,0,8,5
2010-09-19,antique silver tea glass etched,54,1.25,67.5,0,1,-1,10
2010-09-19,assorted colour bird ornament,24,1.69,40.56,7,1,-1,8
2010-09-19,bag 500g swirly marbles,16,0.71,11.36,5,0,8,5
2010-09-19,bathroom metal sign,21,1.0,21.0,4,4,0,0
2010-09-19,beware of the cat metal sign,9,1.69,15.21,4,4,0,0
2010-09-19,blue spotty cup,8,0.85,6.8,3,0,7,7
2010-09-19,box of 24 cocktail parasols,30,0.42,12.6,11,1,9,11
2010-09-19,ceramic cake bowl hanging cakes,8,2.95,23.6,7,1,12,8
2010-09-19,ceramic cake design spotted mug,15,1.49,22.35,6,2,5,6
2010-09-19,charlotte bag pinkwhite spots,15,0.85,12.75,5,0,8,5
2010-09-19,charlotte bag suki design,17,0.85,14.45,5,0,8,5
2010-09-19,childs apron spaceboy design,4,1.9500000000000002,7.8,8,-1,-1,1
2010-09-19,chocolate this way metal sign,7,2.1,14.7,4,4,0,0
2010-09-19,colour glass tlight holder hanging,16,0.65,10.4,7,1,12,8
2010-09-19,cook with wine metal sign,50,1.9500000000000002,97.5,4,4,0,0
2010-09-19,cream cupid hearts coat hanger,7,3.25,22.75,7,1,12,8
2010-09-19,cream heart card holder,46,3.76,172.96,2,1,11,2
2010-09-19,door mat 3 smiley cats,3,7.95,23.85,10,5,1,3
2010-09-19,door mat fairy cake,6,7.95,47.7,10,5,1,3
2010-09-19,door mat red spot,6,7.95,47.7,10,5,1,3
2010-09-19,door mat spotty home sweet home,18,7.42,133.56,10,5,1,3
2010-09-19,door mat union flag,6,7.95,47.7,10,5,1,3
2010-09-19,doormat hearts,8,7.95,63.6,10,5,1,3
2010-09-19,doormat union jack guns and roses,4,7.95,31.8,10,5,1,3
2010-09-19,doorstop retrospot heart,5,3.75,18.75,6,2,5,6
2010-09-19,edwardian parasol black,1,5.95,5.95,11,1,9,11
2010-09-19,edwardian parasol natural,2,5.95,11.9,11,1,9,11
2010-09-19,fairy cake notebook a5 size,19,0.64,12.16,1,3,2,9
2010-09-19,fancy font birthday card,37,0.42,15.54,11,1,-1,11
2010-09-19,feltcraft 6 flower friends,24,2.1,50.4,12,1,10,2
2010-09-19,feltcraft butterfly hearts,2,1.45,2.9,12,1,10,2
2010-09-19,feltcraft cushion owl,14,3.75,52.5,12,1,10,2
2010-09-19,feltcraft cushion rabbit,11,3.75,41.25,12,1,10,2
2010-09-19,four hook white lovebirds,17,2.1,35.7,7,1,-1,8
2010-09-19,gin tonic diet metal sign,53,2.1,111.3,4,4,0,0
2010-09-19,grand chocolatecandle,180,1.37,246.6,4,4,0,0
2010-09-19,grey floral feltcraft shoulder bag,6,3.75,22.5,12,1,10,2
2010-09-19,hand over the chocolate sign,34,2.1,71.4,4,4,0,0
2010-09-19,hanging heart zinc tlight holder,63,2.42,152.46,7,1,12,8
2010-09-19,hanging metal star lantern,30,1.65,49.5,7,1,12,8
2010-09-19,heart filigree dove small,16,1.25,20.0,2,1,-1,2
2010-09-19,heart ivory trellis small,30,1.25,37.5,2,1,11,2
2010-09-19,heart of wicker large,92,2.92,268.64,2,1,11,2
2010-09-19,home sweet home metal sign,9,2.95,26.55,4,4,0,0
2010-09-19,hook 3 hanger magic garden,136,1.67,227.12,7,1,12,8
2010-09-19,hook 5 hanger magic toadstool,20,1.65,33.0,7,1,12,8
2010-09-19,hot water bottle tea and sympathy,31,3.8200000000000003,118.42,12,1,-1,2
2010-09-19,im on holiday metal sign,2,2.1,4.2,4,4,0,0
2010-09-19,ivory hanging decoration heart,44,0.85,37.4,7,1,12,8
2010-09-19,jumbo bag baroque black white,111,1.8900000000000001,209.79,5,0,8,5
2010-09-19,jumbo bag pink vintage paisley,5,1.9500000000000002,9.75,5,0,8,5
2010-09-19,jumbo bag pink with white spots,25,1.9500000000000002,48.75,5,0,8,5
2010-09-19,jumbo bag scandinavian paisley,10,1.9500000000000002,19.5,5,0,8,5
2010-09-19,jumbo bag strawberry,2,1.9500000000000002,3.9,5,0,8,5
2010-09-19,jumbo bag toys,24,1.9500000000000002,46.8,5,0,8,5
2010-09-19,jumbo shopper vintage red paisley,14,1.9500000000000002,27.3,5,0,8,5
2010-09-19,jumbo storage bag skulls,7,1.9500000000000002,13.65,5,0,8,5
2010-09-19,key fob shed,22,0.65,14.3,4,4,0,0
2010-09-19,ladies gentlemen metal sign,8,2.55,20.4,4,4,0,0
2010-09-19,large heart measuring spoons,2,1.25,2.5,2,1,11,2
2010-09-19,large popcorn holder,14,1.65,23.1,7,1,12,8
2010-09-19,love building block word,18,5.95,107.1,2,1,11,8
2010-09-19,lovebird hanging decoration white,21,0.85,17.85,7,1,12,8
2010-09-19,lunch bag black skull,10,1.65,16.5,8,0,8,1
2010-09-19,lunch bag cars blue,4,1.65,6.6,8,0,8,1
2010-09-19,lunch bag red spotty,16,1.65,26.4,3,0,8,7
2010-09-19,lunch bag woodland,2,1.65,3.3,8,0,8,1
2010-09-19,lunchbag pink retrospot,4,1.65,6.6,6,2,5,6
2010-09-19,lunchbag spaceboy design,5,1.65,8.25,8,0,8,1
2010-09-19,lunchbag suki design,7,1.65,11.55,8,0,8,1
2010-09-19,lunchbox with cutlery retrospot,7,2.55,17.85,6,2,5,6
2010-09-19,magic drawing slate spaceboy,4,0.42,1.6800000000000002,8,0,-1,1
2010-09-19,memo board retrospot design,6,4.95,29.7,6,2,5,6
2010-09-19,metal sign take it or leave it,8,2.95,23.6,4,4,0,0
2010-09-19,mini cake stand hanging strawbery,15,4.42,66.3,7,1,12,8
2010-09-19,natural slate rectangle chalkboard,30,1.65,49.5,0,2,-1,10
2010-09-19,no singing metal sign,3,2.1,6.3,4,4,0,0
2010-09-19,pack 20 english rose paper napkins,5,0.85,4.25,9,2,6,4
2010-09-19,pack of 6 birdy gift tags,29,1.25,36.25,1,3,2,9
2010-09-19,pack of 60 dinosaur cake cases,53,0.55,29.15,1,3,2,9
2010-09-19,pack of 60 mushroom cake cases,7,0.55,3.85,1,3,2,9
2010-09-19,pack of 60 pink paisley cake cases,32,0.55,17.6,1,3,2,9
2010-09-19,pack of 60 spaceboy cake cases,53,0.55,29.15,1,3,2,9
2010-09-19,pack of 72 retro spot cake cases,96,0.55,52.8,1,3,2,9
2010-09-19,pack of 72 skull cake cases,68,0.55,37.4,1,3,2,9
2010-09-19,paper bunting retro spots,12,2.95,35.4,0,2,6,4
2010-09-19,paper chain kit retro spot,12,2.95,35.4,0,2,6,4
2010-09-19,party metal sign,4,1.45,5.8,4,4,0,0
2010-09-19,pink 3 piece mini dots cutlery set,12,3.75,45.0,9,2,6,4
2010-09-19,pink blue felt craft trinket box,30,1.25,37.5,12,1,10,2
2010-09-19,pink doughnut trinket pot,8,1.65,13.2,2,1,11,2
2010-09-19,pink fairy cake childs apron,4,1.9500000000000002,7.8,1,3,2,9
2010-09-19,plasters in tin circus parade,8,1.65,13.2,8,0,4,1
2010-09-19,plasters in tin skulls,9,1.65,14.85,8,0,4,1
2010-09-19,plasters in tin spaceboy,10,1.65,16.5,8,0,4,1
2010-09-19,plasters in tin strongman,5,1.65,8.25,8,0,4,1
2010-09-19,plasters in tin vintage paisley,8,1.65,13.2,8,0,4,1
2010-09-19,plasters in tin woodland animals,5,1.65,8.25,8,0,4,1
2010-09-19,pottering in the shed metal sign,4,1.9500000000000002,7.8,4,4,0,0
2010-09-19,potting shed tea mug,15,1.25,18.75,6,2,5,6
2010-09-19,recycling bag retrospot,1,2.1,2.1,6,2,5,6
2010-09-19,red gingham rose jewellery box,20,1.65,33.0,2,1,-1,2
2010-09-19,red spot ceramic drawer knob,48,1.25,60.0,6,2,5,6
2010-09-19,red spotty biscuit tin,32,3.58,114.56,3,0,7,7
2010-09-19,red spotty bowl,16,1.25,20.0,3,0,7,7
2010-09-19,red spotty charlotte bag,125,0.8300000000000001,103.75,5,0,8,5
2010-09-19,red spotty round cake tins,19,9.7,184.3,3,0,7,7
2010-09-19,red spotty shopper bag,32,1.25,40.0,3,0,8,7
2010-09-19,red toadstool led night light,146,1.55,226.3,7,1,-1,8
2010-09-19,regency cakestand 3 tier,42,12.75,535.5,6,2,6,4
2010-09-19,retro spot cake stand,7,10.95,76.65,6,2,5,6
2010-09-19,retro spot large milk jug,6,4.95,29.7,6,2,5,6
2010-09-19,retro spot small milk jug,11,2.55,28.05,6,2,5,6
2010-09-19,retro spot storage jar,5,3.75,18.75,6,2,5,6
2010-09-19,retro spot sugar jam bowl,4,2.55,10.2,6,2,5,6
2010-09-19,retro spot tea set ceramic 11 pc,10,4.95,49.5,6,2,5,6
2010-09-19,retro spot traditional teapot,2,7.95,15.9,6,2,5,6
2010-09-19,retro spots butter dish,6,4.95,29.7,6,2,5,6
2010-09-19,rex cashcarry jumbo shopper,19,0.9500000000000001,18.05,5,0,8,5
2010-09-19,ribbon reel spots design,46,1.65,75.9,0,2,6,4
2010-09-19,round container set of 5 retrospot,2,1.65,3.3,6,2,5,6
2010-09-19,scottie dog hot water bottle,8,4.95,39.6,12,1,-1,2
2010-09-19,set 12 retro white chalk sticks,7,0.42,2.94,0,2,-1,4
2010-09-19,set of 3 heart cookie cutters,14,1.25,17.5,2,1,11,2
2010-09-19,set of 36 paisley flower doilies,12,1.45,17.4,9,2,6,4
2010-09-19,set of 36 teatime paper doilies,24,1.45,34.8,9,2,6,4
2010-09-19,set of 72 pink heart paper doilies,5,1.45,7.25,9,2,6,4
2010-09-19,set of 72 retro spot paper doilies,31,1.45,44.95,9,2,6,4
2010-09-19,set10 pink spotty party candles,112,1.25,140.0,3,0,7,7
2010-09-19,set2 red spotty tea towels,8,2.95,23.6,3,0,7,7
2010-09-19,set20 red spotty paper napkins,22,0.85,18.7,3,0,7,7
2010-09-19,set5 red spotty lid glass bowls,49,2.88,141.12,3,0,7,7
2010-09-19,set6 purple butterfly tlights,4,2.1,8.4,7,1,12,8
2010-09-19,set6 red spotty paper cups,6,0.72,4.32,3,0,7,7
2010-09-19,skull shoulder bag,10,1.65,16.5,8,0,8,1
2010-09-19,small glass heart trinket pot,5,2.1,10.5,2,1,11,2
2010-09-19,small popcorn holder,22,0.85,18.7,7,1,12,8
2010-09-19,strawberry ceramic trinket box,227,1.23,279.21,2,1,-1,2
2010-09-19,strawberry charlotte bag,2,0.85,1.7000000000000002,5,0,8,5
2010-09-19,strawberry lunchbox with cutlery,1,2.55,2.55,9,2,6,4
2010-09-19,swallows greeting card,24,0.42,10.08,11,1,9,11
2010-09-19,sweetheart ceramic trinket box,147,1.23,180.81,2,1,11,2
2010-09-19,tea bag plate red spotty,26,0.85,22.1,3,0,7,7
2010-09-19,tea time tea towels,12,2.95,35.4,9,0,-1,4
2010-09-19,toilet metal sign,14,0.55,7.7,4,4,0,0
2010-09-19,toy tidy pink retrospot,1,2.1,2.1,6,2,5,6
2010-09-19,victorian glass hanging tlight,42,1.25,52.5,7,1,12,8
2010-09-19,vintage heads and tails card game,7,1.25,8.75,11,1,9,11
2010-09-19,vintage snap cards,29,0.85,24.65,11,1,-1,11
2010-09-19,weekend bag vintage rose paisley,1,8.5,8.5,5,0,8,5
2010-09-19,white hanging heart tlight holder,59,2.95,174.05,7,1,12,8
2010-09-19,white spot red ceramic drawer knob,36,1.25,45.0,6,2,5,6
2010-09-19,white wood garden plant ladder,2,9.95,19.9,0,1,3,10
2010-09-19,wood 2 drawer cabinet white finish,7,5.95,41.65,0,1,3,10
2010-09-19,wood black board ant white finish,13,6.0,78.0,0,1,3,10
2010-09-19,wood s3 cabinet ant white finish,11,7.95,87.45,0,1,3,10
2010-09-19,wooden box of dominoes,4,1.25,5.0,0,1,-1,10
2010-09-19,wooden frame antique white,56,2.88,161.28,0,1,3,10
2010-09-19,wooden happy birthday garland,17,2.32,39.44,0,1,3,10
2010-09-19,wooden picture frame white finish,56,2.46,137.76,0,1,3,10
2010-09-19,woodland charlotte bag,105,0.81,85.05,5,0,8,5
2010-09-19,world war 2 gliders asstd designs,144,0.29,41.76,11,1,9,11
2010-09-19,zinc metal heart decoration,17,1.25,21.25,7,1,12,8
2010-09-20,12 pencils small tube red spotty,48,0.65,31.2,3,0,7,7
2010-09-20,12 pencils tall tube posy,25,1.12,28.0,9,0,-1,7
2010-09-20,12 pencils tall tube woodland,18,1.06,19.08,9,0,-1,7
2010-09-20,6 ribbons rustic charm,51,2.14,109.14,0,2,6,4
2010-09-20,60 teatime fairy cake cases,10,0.92,9.2,1,3,2,9
